gpa,college_tier,study_time,switch_months,risk_score,ambition_score,stability_score,learning_score,salary_priority,wlb_preference,ctc,company_type,location_tier,workload_score,skill_match,savings_rate,switch_probability,predicted_2yr_salary,satisfaction_score
7.67,2,0.51,32,6,7,5,5,4,2,22.69,1,2,7.17,73,63.71,26.1,46.25,58.74
7.53,1,2.9,21,9,4,9,6,6,3,14.83,4,1,5.64,66,36.42,43.0,29.51,58.99
7.99,2,3.49,31,9,6,2,9,8,6,7.17,4,1,8.7,82,41.94,53.900000000000006,15.08,63.2
8.75,2,3.99,25,3,4,7,4,2,2,23.62,3,3,7.12,51,58.07,61.900000000000006,40.07,59.82
9.25,2,3.74,26,1,8,4,2,2,8,24.66,4,1,8.14,69,26.9,77.4,34.21,57.85
8.71,2,3.84,21,7,1,9,4,10,8,7.26,4,1,4.71,90,28.34,60.4,15.66,68.07
7.76,3,2.03,23,2,9,10,10,8,4,24.54,1,3,5.03,84,31.05,66.3,34.19,66.71
7.29,3,2.79,30,7,10,8,5,5,9,18.58,5,1,5.12,59,38.35,72.9,36.53,64.01
7.06,3,1.69,36,8,2,6,3,2,4,21.83,2,2,6.43,79,52.16,29.9,30.72,53.03
7.8,1,1.32,16,7,9,5,7,9,6,19.59,4,2,8.34,41,25.6,52.2,40.54,54.21
9.38,2,1.22,23,8,7,1,9,9,2,4.25,5,2,4.33,79,57.54,38.2,9.14,71.09
8.44,1,3.49,21,3,6,10,5,9,1,4.25,1,2,8.48,42,54.2,59.900000000000006,6.78,51.14
9.45,1,2.8,30,7,3,2,9,7,3,23.04,1,1,5.78,55,51.29,50.0,30.55,51.27
8.77,1,2.16,19,1,8,2,2,4,6,19.58,4,2,6.03,46,50.76,47.6,37.05,59.98
8.22,2,3.6,34,10,7,3,9,1,7,7.77,2,3,5.36,75,63.29,67.0,16.63,69.97
7.57,2,3.03,20,5,10,1,2,5,9,4.32,2,2,4.22,73,34.15,65.3,7.24,64.79
7.02,3,2.45,26,6,10,1,6,8,2,21.5,1,2,5.44,54,29.33,56.5,33.23,57.98
8.31,1,3.96,29,8,6,8,7,7,4,21.66,1,1,6.53,68,45.67,73.6,33.22,59.83
9.4,1,3.97,17,2,5,8,3,9,4,9.61,2,2,5.27,82,66.02,65.7,12.51,68.61
6.6,3,3.54,14,6,6,7,3,9,10,17.27,3,2,7.51,80,66.96,73.4,33.84,71.97
6.73,1,0.64,14,2,8,1,1,10,10,22.13,2,3,6.54,76,65.79,42.4,30.09,60.72
8.95,3,2.77,30,10,3,5,5,5,3,16.96,3,2,6.94,65,46.1,41.7,32.19,63.17
7.35,3,3.81,21,7,7,8,7,7,6,10.12,1,2,8.0,72,55.09,64.1,17.82,64.19
8.14,2,1.92,21,9,5,4,7,2,7,16.71,1,1,4.38,59,55.81,48.2,32.91,68.08
6.25,1,0.72,23,1,1,1,6,9,9,7.88,3,3,8.92,87,43.68,30.2,16.59,56.05
6.92,1,1.84,32,7,10,5,5,10,1,5.02,2,2,7.93,72,28.82,66.4,9.51,59.37
7.75,1,1.73,27,6,5,6,4,6,6,14.28,3,2,5.65,43,39.78,36.3,18.62,41.63
6.59,2,0.79,14,9,6,8,9,3,8,5.38,1,1,5.19,48,35.27,35.9,10.43,52.42
7.71,3,0.59,23,1,9,4,9,8,4,19.73,1,2,7.84,54,63.76,49.9,40.13,57.37
6.75,3,2.98,14,3,4,2,4,10,5,13.71,2,3,5.99,90,33.92,42.8,21.46,59.58
8.83,1,2.54,24,6,6,9,4,7,2,4.02,3,2,5.7,63,58.21,47.4,8.6,64.33
6.28,2,1.9,28,6,6,8,9,1,2,10.6,5,2,8.46,88,49.4,53.0,22.33,63.36
8.49,3,1.37,22,1,5,8,6,3,8,18.19,3,2,4.24,54,22.39,42.7,23.5,54.43
6.11,3,3.2,13,9,3,1,8,6,5,15.19,4,1,7.46,76,31.11,47.0,30.45,56.09
9.62,3,1.99,19,2,9,10,3,7,1,8.98,1,3,4.61,54,40.82,59.9,10.86,51.82
7.19,2,2.89,21,1,8,8,7,5,2,15.87,2,1,4.51,60,29.13,56.900000000000006,22.81,54.82
6.82,3,1.75,26,9,2,7,9,10,2,5.55,5,1,4.92,69,67.93,38.5,7.59,61.21
9.39,3,2.93,17,9,9,5,10,9,1,9.19,4,1,6.04,47,31.42,59.3,17.85,61.02
9.0,2,1.27,29,3,1,10,3,5,7,13.96,1,3,4.35,73,55.48,17.7,28.14,60.61
8.31,2,3.42,12,10,6,9,3,7,3,11.19,4,2,7.38,52,63.29,72.2,17.24,57.49
8.66,3,1.07,31,4,3,9,7,3,2,21.25,1,1,6.14,95,64.51,32.7,29.8,64.23
9.67,1,0.53,31,7,6,10,6,8,3,20.86,3,2,5.75,93,54.69,36.3,32.82,57.21
6.15,1,1.18,25,8,2,7,1,8,5,14.6,2,2,7.93,61,46.05,22.799999999999997,31.71,57.17
6.52,1,2.93,32,2,4,1,4,2,5,4.26,5,3,6.72,83,67.03,45.3,7.94,70.04
9.07,2,3.43,28,5,8,5,6,6,1,5.14,5,2,7.3,57,22.68,76.30000000000001,11.02,65.01
8.74,3,0.58,15,9,9,5,9,4,2,8.19,4,3,4.62,81,26.46,36.8,17.62,60.26
7.98,1,0.87,20,3,2,9,7,6,9,14.76,1,3,6.6,93,23.32,14.7,29.2,58.22
6.19,2,3.68,21,8,10,1,6,8,8,16.02,1,1,6.36,85,51.49,72.80000000000001,31.05,68.42
8.55,1,3.43,31,4,4,1,9,10,9,8.02,3,3,4.4,45,46.94,53.300000000000004,16.69,60.66
7.84,3,3.53,34,8,8,4,10,9,8,10.59,1,1,4.52,65,22.83,64.3,19.25,63.1
8.34,1,0.94,17,9,6,3,9,2,8,11.39,5,1,7.88,43,33.22,38.4,24.07,50.68
6.88,2,0.93,18,7,4,6,3,8,8,18.45,2,1,5.27,62,20.24,21.3,40.22,51.82
9.66,3,3.45,30,8,1,8,7,7,8,24.65,1,3,5.52,41,62.83,41.5,33.98,51.97
7.68,1,1.33,32,6,2,6,1,9,10,8.58,2,3,5.29,80,50.72,34.3,11.25,56.06
9.25,1,3.53,16,5,6,2,3,6,5,11.47,1,3,7.5,92,44.26,60.3,18.84,66.81
8.02,2,2.15,29,9,8,5,7,1,2,8.74,2,1,4.73,56,32.13,61.5,15.22,58.79
8.98,1,1.53,36,7,2,10,10,5,7,16.77,3,2,5.7,91,59.37,23.3,28.42,56.69
8.6,2,3.98,16,6,7,4,5,3,8,18.04,5,3,4.93,47,28.88,68.8,38.68,60.62
7.73,2,0.96,25,4,10,7,8,5,8,23.92,2,3,5.44,66,43.4,45.6,32.88,55.8
7.5,3,2.11,32,7,3,9,10,2,2,23.41,1,1,8.85,58,23.76,50.099999999999994,46.63,49.71
8.79,2,2.74,22,10,4,10,9,9,9,14.14,2,1,5.15,61,25.22,51.400000000000006,24.86,60.06
6.11,3,0.58,17,6,8,4,8,2,10,24.45,5,1,6.54,66,63.01,36.8,34.43,54.23
7.48,2,2.58,15,9,8,4,6,9,2,11.63,5,1,7.13,76,65.45,56.8,25.18,68.29
7.3,3,0.95,16,5,1,6,10,7,10,22.07,1,2,4.79,48,33.1,24.5,27.73,41.84
6.49,2,1.62,33,2,4,9,5,1,8,7.51,3,1,7.21,64,66.44,38.2,15.51,63.98
9.64,2,0.82,21,5,7,4,5,2,3,5.17,3,3,6.84,72,51.46,31.2,10.95,63.98
6.95,1,3.71,35,7,4,4,6,8,5,13.35,5,2,7.55,58,55.81,51.1,27.6,58.01
6.27,1,2.56,27,6,10,7,10,4,2,6.37,5,1,6.61,43,44.4,70.6,11.03,63.27
8.92,3,0.7,18,6,6,8,10,8,2,22.91,2,3,7.46,44,31.46,35.0,48.75,51.26
8.96,1,1.59,28,6,7,10,10,10,8,11.42,5,2,8.42,91,39.12,46.9,23.31,63.18
6.48,1,0.69,16,1,8,2,1,6,6,4.46,2,3,5.79,40,35.92,33.9,7.71,45.27
6.83,1,1.8,12,2,7,1,6,10,6,8.54,5,3,7.81,57,34.21,46.0,14.65,53.09
6.61,1,1.87,34,2,9,9,3,8,5,10.22,3,1,4.59,94,31.83,59.7,15.54,62.38
9.33,3,2.77,23,7,8,3,6,4,6,10.83,5,3,6.29,60,23.53,67.7,19.09,59.89
8.38,3,3.11,20,5,9,1,6,8,10,6.15,3,3,5.72,69,48.47,68.1,7.63,62.43
9.27,3,1.02,23,6,4,10,3,2,4,14.53,3,1,6.32,60,52.2,36.2,20.93,48.75
9.11,1,1.32,27,8,7,8,9,7,10,13.4,2,1,4.34,73,27.29,48.2,18.61,61.05
9.23,2,3.89,33,9,8,6,4,4,10,9.74,5,1,8.61,72,44.47,78.9,18.56,70.05
8.86,3,1.92,24,5,6,9,8,6,9,22.61,5,3,8.6,49,29.47,53.2,37.88,46.68
7.18,1,2.0,16,9,10,1,5,7,3,20.87,1,1,5.85,77,44.46,66.0,40.31,70.07
7.81,1,2.92,17,5,2,8,6,5,5,14.13,2,1,8.52,48,32.72,36.2,23.13,43.0
8.27,2,1.93,19,3,9,4,6,8,9,19.61,1,2,7.82,41,56.31,66.3,40.6,60.28
8.07,3,2.26,16,4,3,1,3,8,6,8.9,3,2,8.47,52,38.09,45.599999999999994,11.74,41.44
6.94,3,3.03,19,6,2,7,1,10,10,13.62,5,3,4.41,68,44.38,54.3,28.77,66.84
8.57,1,2.79,14,9,7,6,6,1,7,21.13,1,3,6.61,82,24.7,50.9,45.43,63.11
7.18,3,2.08,17,9,10,2,3,10,3,17.73,2,3,5.18,72,32.73,67.8,26.75,64.54
7.34,1,2.16,15,2,4,8,7,6,9,7.51,1,2,4.93,60,51.57,49.6,14.09,67.77
7.93,2,2.11,33,5,2,1,1,6,1,9.92,1,2,6.41,47,55.93,46.099999999999994,13.6,49.15
6.92,3,1.31,15,5,10,2,7,8,4,14.02,4,2,8.6,40,36.92,50.1,21.55,45.93
6.9,3,3.79,12,1,2,8,7,4,6,5.91,1,3,7.23,55,36.02,51.9,12.41,60.16
8.38,1,3.63,35,5,1,2,4,9,8,13.59,3,2,4.73,91,69.19,43.3,26.95,72.2
8.39,3,2.59,19,3,8,2,10,1,7,13.87,1,2,6.97,63,67.96,49.9,22.2,63.45
7.65,2,2.54,34,8,3,9,4,2,1,24.14,1,1,8.25,74,61.28,40.4,34.69,52.29
7.32,3,0.89,20,6,9,1,7,9,7,8.64,4,1,6.99,45,54.33,46.9,10.59,47.49
8.18,3,0.52,33,8,5,6,9,1,10,19.37,2,1,8.47,90,69.3,25.2,38.3,63.86
8.94,2,1.33,25,10,7,1,9,5,8,15.09,1,1,6.94,73,41.64,49.3,23.31,58.95
6.37,2,3.92,34,6,6,10,6,8,5,6.89,3,2,5.0,56,64.6,57.2,9.1,60.71
9.62,2,1.07,31,9,4,10,6,9,7,24.45,3,3,6.85,47,50.36,41.7,32.72,47.19
6.34,3,2.64,17,9,8,8,7,6,5,9.1,1,3,7.15,90,30.27,51.400000000000006,12.92,60.94
6.5,3,2.98,15,1,4,4,2,4,3,9.33,2,3,6.65,79,46.18,56.8,17.07,62.93
8.45,3,2.31,19,10,4,1,7,9,8,17.81,5,3,6.76,58,68.32,46.1,33.47,62.8
9.15,2,2.21,33,8,5,6,10,8,10,11.07,3,1,5.14,81,49.82,42.1,19.29,61.66
8.3,2,3.72,18,5,6,5,4,1,9,6.94,1,1,7.47,66,27.84,70.2,10.61,54.41
9.23,3,0.55,29,9,5,8,9,10,5,19.83,5,1,7.8,73,67.32,38.5,25.87,50.73
7.92,2,3.95,20,10,4,7,4,7,5,19.44,5,3,8.31,64,39.12,66.5,33.62,59.44
7.49,3,2.44,15,1,6,5,1,9,9,12.05,3,1,8.07,64,53.84,56.4,25.82,62.62
8.5,2,0.81,24,5,3,8,3,9,1,20.42,1,2,8.07,55,43.18,29.1,35.79,52.01
8.91,1,3.17,29,4,4,5,7,10,8,9.0,4,3,8.25,73,28.01,48.7,14.59,54.79
7.19,3,2.44,18,4,1,4,4,3,10,14.71,1,2,6.54,62,48.77,28.4,18.84,48.21
9.78,3,3.29,35,4,3,3,2,2,7,9.92,1,3,5.54,59,66.54,47.9,16.0,57.42
6.42,3,3.05,30,6,4,1,1,1,6,15.59,4,1,7.86,64,55.07,50.5,30.3,64.99
9.47,2,3.43,36,3,9,10,5,1,9,21.73,3,1,6.5,50,53.5,61.300000000000004,35.24,55.02
7.46,2,1.94,36,9,5,7,5,5,3,5.09,2,2,6.92,62,56.28,39.4,8.94,55.27
7.42,1,3.28,13,8,10,10,8,1,5,9.2,5,1,6.64,81,36.39,77.8,12.29,59.4
8.0,3,0.89,26,6,1,7,9,4,7,11.17,4,1,6.16,77,33.1,28.9,15.88,54.34
7.58,3,2.49,16,3,8,6,7,6,9,18.01,2,1,5.5,47,62.75,54.900000000000006,38.24,65.93
7.88,3,3.63,30,1,1,4,5,7,9,10.07,3,2,8.96,82,26.7,59.3,17.22,60.54
7.09,3,1.16,29,9,2,9,4,5,9,9.89,5,1,8.18,93,31.8,32.6,19.45,58.94
9.17,1,1.69,34,4,8,9,2,8,10,8.41,2,3,8.69,42,45.67,48.9,13.03,46.52
6.04,2,3.3,27,6,6,6,7,1,1,11.67,4,1,6.85,94,57.74,63.0,18.66,68.25
6.61,1,3.01,35,4,6,2,10,1,7,22.89,4,3,7.58,95,33.37,56.099999999999994,47.12,64.29
8.24,2,1.38,23,10,10,2,2,8,8,11.79,1,1,4.65,49,42.55,54.8,21.29,64.99
8.65,1,3.86,27,4,5,9,6,6,5,7.52,1,2,4.0,87,25.77,70.6,12.63,70.48
6.71,2,0.81,15,5,9,9,7,10,9,16.37,4,3,5.61,74,55.98,43.1,23.91,61.04
6.13,1,2.95,30,9,3,7,7,8,6,19.67,3,2,8.96,73,45.49,52.5,23.99,50.15
7.55,2,0.93,17,8,5,9,7,9,2,22.22,5,1,5.21,75,63.08,29.3,44.83,68.64
9.66,1,3.43,20,10,3,3,8,6,8,15.93,1,3,8.53,53,57.56,59.300000000000004,27.85,60.81
8.18,3,3.51,20,5,1,5,10,6,7,14.25,4,1,8.24,50,25.43,44.099999999999994,17.94,41.16
6.17,1,3.47,15,2,7,8,2,4,2,13.11,1,2,6.07,56,45.03,57.7,26.47,63.72
7.13,3,2.58,34,4,9,6,8,4,8,4.38,2,3,7.87,92,43.15,64.8,6.32,66.38
8.38,2,3.42,31,1,6,2,3,3,9,8.54,2,3,6.84,73,55.83,52.2,12.97,58.68
6.45,2,0.81,21,6,1,4,6,4,2,19.86,3,2,8.98,61,66.31,12.100000000000001,39.75,51.67
6.07,2,3.87,31,3,2,3,3,5,3,15.06,2,1,4.28,46,25.49,45.7,28.47,60.63
6.86,3,1.64,18,1,7,6,8,4,9,15.24,5,2,5.81,92,35.09,39.4,31.57,68.29
9.06,2,1.76,24,7,2,9,6,1,10,6.56,1,1,4.14,76,48.7,36.6,8.19,54.22
9.6,2,3.38,14,9,1,9,7,2,4,17.39,3,2,6.57,65,50.0,49.8,35.43,59.87
6.43,3,3.74,31,4,10,7,6,6,4,16.21,4,2,5.72,90,42.38,80.4,22.58,68.33
7.86,1,3.02,16,1,6,7,10,10,9,9.96,3,1,6.68,91,51.69,59.2,15.48,69.49
6.3,3,0.68,17,3,5,7,8,4,3,18.98,2,1,6.69,43,28.45,29.8,32.99,47.06
7.52,3,3.83,17,8,8,10,9,3,3,10.52,3,1,6.93,46,47.01,76.3,21.25,69.25
7.26,3,2.27,23,9,8,6,9,1,9,16.98,4,2,4.81,76,26.4,51.7,36.68,63.09
6.62,3,0.79,26,4,9,3,2,5,9,8.9,3,1,5.24,78,35.87,49.9,11.74,58.55
9.53,2,1.56,16,5,2,9,8,3,9,4.63,2,2,8.99,66,32.14,33.6,8.34,50.16
9.35,2,3.52,34,10,8,8,3,7,2,24.27,3,1,6.25,56,35.17,61.2,36.25,55.24
7.05,1,2.78,30,10,4,6,7,4,9,8.51,2,1,8.8,51,56.34,44.8,14.18,57.08
8.11,1,1.31,21,4,2,5,5,4,4,14.51,1,3,8.52,55,24.62,39.1,23.25,45.08
7.2,3,1.14,25,9,6,1,10,7,6,16.38,2,3,8.15,78,56.14,34.4,20.62,49.3
9.44,1,2.35,18,8,10,3,3,7,6,6.32,4,3,4.23,64,60.45,69.5,9.62,68.92
6.6,1,3.38,15,6,6,1,2,9,6,19.11,2,3,8.06,78,22.31,63.8,28.19,58.19
9.58,1,2.21,22,6,7,6,1,2,7,18.84,2,3,7.58,51,24.22,53.1,29.95,51.49
6.69,1,2.94,35,9,7,1,7,9,5,20.31,2,2,7.93,91,20.7,61.4,25.57,52.28
9.39,2,2.9,30,4,1,9,7,1,7,17.86,3,2,5.84,93,36.97,51.0,29.57,66.55
6.13,2,3.2,18,2,6,3,3,4,10,10.07,1,3,8.62,44,31.07,70.0,20.12,58.32
8.58,2,3.68,36,3,1,10,5,5,6,24.63,3,3,8.25,46,58.72,44.800000000000004,32.94,45.17
6.39,3,1.48,36,8,8,10,4,3,8,18.96,1,1,7.66,82,56.28,49.8,24.89,57.98
9.42,3,3.39,20,4,7,8,7,1,9,21.21,2,1,8.13,70,27.2,54.9,33.33,52.6
9.47,2,2.34,24,3,4,8,9,2,2,7.81,5,2,4.73,49,39.01,35.4,9.46,50.9
9.31,3,0.84,27,7,6,7,3,6,3,10.56,2,1,8.21,83,23.93,34.4,15.4,48.73
6.62,3,3.62,20,7,1,1,1,8,10,15.93,5,2,8.8,79,21.11,41.2,19.38,45.64
9.77,2,3.58,36,4,9,5,10,9,5,8.25,4,1,4.97,73,50.0,74.8,13.75,70.01
8.47,1,2.08,18,3,2,1,10,10,10,11.17,5,1,4.32,47,29.81,41.8,21.59,57.28
8.52,3,1.35,27,4,8,3,1,7,1,22.14,1,3,8.56,69,63.74,46.5,37.31,61.18
8.77,2,1.5,31,4,8,1,9,5,6,11.07,3,1,4.67,84,24.37,41.0,18.13,62.19
9.14,2,2.0,32,9,7,9,1,8,10,23.41,3,1,5.82,93,37.81,59.0,36.07,62.35
7.12,1,2.23,18,4,9,5,9,2,6,10.08,3,1,8.79,84,54.66,59.3,18.65,69.27
7.48,2,1.78,24,3,1,9,5,2,7,12.76,1,2,7.41,83,59.56,31.8,16.77,51.55
7.08,2,0.81,32,4,4,3,8,2,4,15.72,5,2,5.17,81,66.82,23.1,28.08,62.28
7.13,1,2.37,15,9,8,5,3,4,2,23.01,5,3,4.82,56,44.47,49.7,41.08,61.63
7.58,2,2.66,34,7,3,4,4,2,5,18.76,2,1,8.24,76,63.77,54.6,30.38,60.12
6.62,2,0.77,34,4,1,1,6,6,5,21.26,4,3,5.07,64,68.47,30.7,35.35,55.91
9.36,1,2.34,15,2,8,5,3,2,9,8.04,5,2,4.11,92,32.04,61.4,13.25,65.03
7.71,1,2.02,19,10,5,4,2,2,9,18.68,3,2,8.96,61,30.48,38.2,32.72,54.31
8.95,2,1.0,33,10,3,3,10,3,6,4.13,5,3,8.54,46,20.43,37.0,8.36,44.07
7.08,1,2.23,28,4,9,1,2,5,7,17.2,2,2,4.12,88,48.25,63.3,30.08,70.77
7.57,3,2.27,33,3,5,3,1,4,5,20.28,5,2,8.8,54,26.36,46.7,27.03,47.09
8.48,3,2.4,35,1,7,1,1,7,6,16.0,2,1,7.29,40,67.55,56.0,30.84,59.56
9.02,3,3.16,32,10,3,4,9,3,2,14.71,1,3,4.55,53,26.79,55.6,25.96,58.73
7.24,2,3.97,12,7,9,6,10,2,4,14.27,2,1,5.39,75,55.49,71.7,18.97,63.52
7.04,1,3.84,28,3,8,1,6,1,3,9.07,3,1,8.92,60,51.93,62.4,11.52,52.32
9.4,1,1.9,23,5,6,6,5,6,1,21.17,1,2,5.15,72,57.0,43.0,28.1,54.02
6.0,2,2.62,29,9,7,10,4,2,1,22.53,4,2,4.84,59,35.98,64.2,43.09,68.88
6.62,1,3.25,36,4,1,1,3,9,8,7.8,4,2,7.72,79,33.42,53.5,15.46,64.33
8.3,3,3.17,32,7,8,5,2,10,8,23.21,2,3,4.34,86,39.29,72.7,33.42,62.77
6.41,1,3.13,13,4,7,5,1,9,8,17.41,4,2,7.68,44,51.01,71.3,24.29,59.45
6.9,2,1.74,35,6,5,7,7,5,10,18.51,2,1,7.71,74,36.51,43.4,37.04,60.79
6.33,2,1.39,21,7,6,5,7,6,2,5.65,5,1,5.92,65,63.72,48.9,11.7,67.26
6.67,2,2.22,27,3,1,9,9,7,2,21.58,5,3,7.41,45,23.67,40.2,30.76,46.16
6.09,3,2.67,22,9,7,6,6,5,4,24.54,2,2,6.4,72,60.19,60.7,34.22,60.79
9.55,2,3.19,29,4,5,5,6,4,4,18.84,4,2,6.25,43,68.53,47.9,23.33,55.29
7.23,3,0.56,32,7,4,2,7,6,9,19.12,1,3,8.67,61,46.12,18.6,36.85,46.84
8.92,1,0.77,23,2,7,1,7,8,8,6.5,2,1,8.67,55,66.48,42.7,13.29,54.79
9.13,3,0.81,36,7,8,9,2,7,9,7.45,4,2,6.37,50,24.6,44.1,9.08,46.85
6.54,1,1.57,20,4,2,2,5,2,8,19.42,2,1,6.32,72,57.69,38.7,24.59,53.74
8.45,1,3.76,35,5,10,8,1,7,7,14.82,1,3,4.48,92,39.2,69.6,24.01,69.99
6.25,1,1.67,21,2,5,2,9,1,7,16.86,1,3,4.01,73,35.97,43.7,29.72,60.18
6.69,1,0.9,21,7,3,6,2,8,3,5.91,3,3,7.64,93,58.67,33.0,12.69,61.97
8.86,2,1.54,23,1,7,7,10,4,2,21.41,5,3,8.68,58,48.78,40.4,42.57,59.48
8.11,1,3.21,23,5,1,8,4,3,9,11.48,3,1,5.74,41,33.52,53.1,23.51,58.84
8.04,1,1.29,13,4,7,10,3,6,4,9.75,5,1,4.24,77,53.39,39.9,17.55,65.86
7.62,1,1.33,21,1,9,4,10,6,3,5.97,1,3,7.17,84,24.94,58.3,9.61,55.06
6.57,2,0.9,26,2,3,3,1,5,2,23.37,5,3,4.43,93,62.12,21.0,29.99,60.11
7.14,3,2.88,15,1,4,3,6,10,9,15.4,1,2,4.57,44,54.34,46.8,25.74,56.22
9.55,3,2.96,13,2,7,10,6,3,10,8.82,2,3,5.66,52,37.06,55.6,11.03,54.41
7.08,1,1.48,26,8,5,3,8,4,1,4.04,3,1,7.3,71,42.51,40.8,7.2,53.65
7.15,1,1.57,19,6,6,8,4,10,1,13.54,2,2,4.55,42,69.52,47.7,25.13,59.9
7.4,2,2.98,20,8,5,2,2,7,4,4.35,4,1,7.23,64,67.66,63.8,5.33,57.73
8.91,2,1.61,35,4,1,8,8,8,1,10.87,3,3,4.75,89,64.99,24.1,17.83,64.41
7.54,3,2.71,16,6,2,10,8,8,1,16.02,5,2,4.29,48,54.77,39.1,32.77,58.65
7.77,2,2.34,23,3,6,6,3,10,10,18.45,4,1,6.94,81,24.26,55.4,39.2,68.83
6.3,3,1.05,22,3,6,8,3,5,1,4.86,5,2,7.1,64,50.64,42.5,9.18,63.58
6.6,3,1.33,29,4,9,5,5,3,9,13.08,5,2,5.25,51,66.45,40.3,19.66,52.75
7.44,2,2.63,34,10,6,9,4,8,6,17.91,2,3,8.03,74,30.53,45.3,38.45,63.09
7.82,3,1.39,25,1,6,6,10,10,4,16.84,5,1,6.85,94,40.13,39.9,22.09,57.87
7.87,3,3.26,13,10,4,5,5,3,1,7.54,3,2,7.79,66,31.02,52.599999999999994,15.39,57.91
8.22,2,1.69,13,1,2,6,3,3,9,9.77,3,2,4.79,49,43.58,22.9,17.11,52.3
7.38,3,1.88,29,8,3,8,1,7,8,17.72,1,3,6.09,40,36.07,27.799999999999997,30.3,47.31
8.75,1,1.64,12,1,2,1,6,1,2,21.58,4,2,6.15,67,58.18,40.4,30.13,59.47
7.36,3,2.31,15,2,6,7,3,7,7,8.85,1,2,4.23,47,41.04,47.1,15.06,62.24
8.18,3,1.37,31,6,5,10,9,8,6,24.34,1,1,4.28,53,22.46,46.7,37.01,52.51
6.73,3,1.1,35,2,7,2,9,6,5,15.56,3,1,6.07,45,33.98,45.0,22.91,49.12
7.78,3,1.39,27,7,3,1,10,8,5,20.25,1,3,8.83,45,39.99,40.9,41.72,51.33
7.91,1,1.5,20,10,1,1,9,1,7,21.76,4,1,7.2,46,26.53,27.0,29.39,43.58
8.47,1,1.09,20,9,5,1,3,5,2,14.19,3,1,6.48,60,39.15,28.9,17.65,46.47
9.33,2,1.22,22,8,6,4,3,6,4,7.5,5,1,8.44,82,65.75,38.2,11.6,55.3
7.91,2,1.28,19,3,10,8,9,3,1,7.19,1,3,4.61,89,28.37,52.8,11.1,65.44
6.65,2,2.77,29,10,9,7,9,1,7,4.7,1,2,6.06,40,36.97,54.7,8.63,54.33
8.27,3,1.28,33,5,1,2,2,5,5,4.27,3,1,7.39,90,49.28,32.8,8.22,63.26
9.27,3,1.22,36,10,10,6,10,7,1,8.99,2,3,8.19,54,68.01,54.2,17.81,61.25
6.19,2,1.97,16,2,8,7,4,10,3,22.3,2,3,6.44,62,52.96,47.7,44.05,65.88
6.68,2,2.78,15,10,5,2,3,7,10,12.35,1,3,7.91,57,20.62,62.8,26.64,62.18
6.66,2,0.66,22,2,3,2,4,7,9,8.35,1,2,5.8,86,47.84,30.6,11.35,53.99
6.05,1,1.31,25,3,8,6,3,6,2,15.95,3,2,7.36,49,44.92,46.1,33.09,62.25
7.55,3,3.14,32,1,2,8,1,5,5,6.22,1,2,7.09,94,38.03,49.400000000000006,7.59,54.91
6.72,3,0.99,32,9,6,9,6,8,6,6.74,5,2,4.51,52,47.73,36.9,11.0,54.3
9.44,1,2.03,15,8,5,8,4,6,1,21.52,1,1,7.07,53,23.15,55.3,43.69,53.67
6.96,1,1.72,28,7,7,7,2,9,8,7.44,5,1,5.13,76,61.75,47.2,14.45,67.55
7.3,2,0.91,15,5,7,10,3,8,4,14.76,4,3,8.37,80,26.86,41.1,32.28,60.19
9.28,1,1.58,21,3,5,3,10,2,9,8.61,3,2,8.11,82,26.61,45.8,17.13,58.98
6.05,1,2.45,25,7,4,6,4,10,6,22.84,2,3,7.49,54,48.55,37.5,28.67,49.93
7.67,3,0.71,14,3,3,4,2,7,1,17.82,4,1,6.77,87,53.72,18.1,26.7,53.88
6.28,1,2.66,36,3,8,4,3,10,9,18.25,1,2,7.98,80,65.81,58.6,27.56,64.05
6.96,1,1.31,24,4,10,5,1,9,1,21.34,3,1,8.05,85,30.75,61.1,35.73,59.44
9.4,3,0.96,14,4,3,1,4,9,9,13.89,1,3,8.44,85,67.42,24.6,24.58,60.12
8.87,1,1.01,28,9,1,7,4,5,5,4.65,3,1,7.2,68,39.32,25.1,9.54,60.29
6.45,3,1.63,36,1,1,10,8,3,10,21.34,3,3,8.45,64,47.81,32.3,42.9,57.19
8.24,1,2.29,20,5,10,6,8,7,5,23.45,1,1,5.04,80,51.5,57.9,50.43,73.53
9.48,3,2.4,30,9,9,10,1,6,1,10.41,4,2,7.68,83,52.28,59.0,17.37,66.61
6.47,2,2.75,13,7,10,5,7,8,2,17.6,2,3,7.23,82,37.25,70.5,38.44,68.5
7.31,2,1.72,32,3,2,2,9,4,7,18.87,3,3,8.38,86,29.82,37.2,35.34,54.74
9.48,1,3.88,26,9,10,4,5,2,6,15.65,4,1,7.44,63,47.39,77.8,21.94,60.69
8.06,3,3.55,29,1,3,5,4,9,8,16.55,3,2,8.56,74,32.47,58.5,24.19,50.86
9.46,1,3.18,20,3,7,2,2,4,7,20.7,2,1,8.78,64,26.41,70.8,27.14,49.48
9.2,1,2.39,26,2,10,8,6,10,2,10.16,1,1,8.77,62,51.78,55.900000000000006,16.44,54.71
8.14,2,0.59,31,1,10,3,5,2,4,12.71,2,1,5.99,47,38.31,51.9,19.68,51.5
7.53,3,1.06,32,10,4,8,6,9,10,6.59,2,1,8.27,81,24.31,32.6,9.75,47.7
