gpa,college_tier,study_time,switch_months,risk_score,ambition_score,stability_score,learning_score,salary_priority,wlb_preference,ctc,company_type,location_tier,workload_score,skill_match,savings_rate,switch_probability,predicted_2yr_salary,satisfaction_score
8.95,3,2.89,12,2,9,10,5,6,5,24.55,2,3,7.75,49,23.23,58.900000000000006,51.13,57.15
7.02,3,1.32,18,1,2,1,8,10,9,8.48,4,3,7.98,50,56.65,34.2,16.31,58.28
6.7,1,3.53,34,6,2,4,8,3,6,23.01,1,2,6.7,44,62.62,41.3,32.48,48.42
7.52,2,1.8,17,7,2,8,2,3,5,17.38,3,1,8.56,51,45.04,27.0,23.79,46.89
6.4,2,0.96,16,2,6,6,5,1,4,12.61,3,1,4.11,62,23.24,45.6,21.14,58.43
7.29,2,1.13,23,9,6,1,2,3,7,6.77,3,3,4.9,63,63.98,33.3,14.01,65.05
8.12,1,1.13,33,9,4,3,7,10,7,15.89,1,2,6.36,48,32.66,28.299999999999997,32.02,55.78
9.13,3,2.82,25,10,4,7,5,3,8,5.46,4,2,8.71,41,56.0,50.2,7.82,47.21
7.59,2,0.92,16,4,8,6,4,4,5,19.14,5,3,6.92,66,54.1,42.2,32.09,57.87
6.23,2,0.92,20,4,2,4,10,7,2,7.28,4,3,8.2,43,42.66,30.200000000000003,11.51,47.04
6.03,3,0.99,18,5,6,10,4,4,8,23.47,5,1,5.81,52,32.65,33.9,50.77,60.09
7.09,2,0.71,13,6,4,8,4,7,2,17.24,5,1,6.68,48,44.77,38.1,31.15,55.21
8.35,3,2.4,14,9,7,7,5,10,6,11.18,5,2,4.67,85,29.25,63.0,14.9,63.05
6.03,3,2.01,34,6,8,8,8,8,3,9.49,3,1,8.56,52,31.58,62.099999999999994,20.39,63.03
9.49,1,3.29,14,8,1,1,6,2,2,6.05,2,2,4.57,69,20.75,50.9,9.82,55.06
7.62,3,1.59,22,3,4,8,10,3,7,17.89,4,1,4.5,92,52.84,29.9,22.42,55.08
9.42,3,2.95,20,5,9,9,9,8,3,22.63,5,2,7.46,82,34.9,70.5,42.13,68.82
8.72,1,1.67,29,5,6,2,5,7,3,24.0,1,2,8.71,50,59.5,48.7,52.72,63.72
6.49,3,1.22,31,1,1,2,10,6,5,10.31,3,3,5.34,68,41.03,33.2,17.7,61.19
8.43,1,1.3,32,2,1,2,3,1,8,24.69,1,3,6.75,82,29.11,34.0,31.37,54.73
9.54,2,2.86,27,8,1,2,9,4,6,9.8,4,3,8.66,55,33.07,31.599999999999998,17.4,44.09
8.93,3,0.68,17,9,1,9,4,4,7,24.24,4,2,5.5,55,65.68,19.8,34.13,46.78
6.63,1,3.55,14,10,1,5,8,7,10,24.02,2,2,7.95,43,39.88,51.5,33.22,51.34
6.4,2,2.02,27,1,8,8,8,5,4,11.64,5,1,6.65,63,45.54,55.2,24.42,68.28
9.68,3,3.09,26,3,1,4,6,4,9,19.57,4,3,7.5,65,40.16,35.9,36.75,59.03
9.72,2,3.22,34,8,3,4,3,4,3,21.67,2,1,8.18,59,31.01,55.2,31.09,54.25
9.51,2,2.18,28,3,6,6,7,5,8,17.24,1,3,8.99,78,26.48,58.8,31.81,60.85
9.22,3,1.36,28,5,10,4,9,3,1,12.9,2,3,6.59,78,42.04,54.6,19.97,62.09
9.6,1,2.46,28,8,7,8,1,3,5,13.05,1,2,6.16,92,30.2,47.6,25.76,69.88
8.3,2,1.14,21,8,1,8,10,4,8,21.22,5,3,6.86,44,66.01,22.4,45.75,56.63
8.58,2,3.86,31,5,9,8,4,9,2,19.26,3,2,5.25,70,46.89,81.6,31.69,64.43
8.41,3,1.19,33,9,3,7,3,8,10,11.42,5,1,4.5,54,48.53,40.9,18.2,53.12
8.09,3,3.97,13,3,7,6,4,10,1,17.28,4,2,5.22,41,39.74,70.7,31.94,58.75
6.65,1,3.4,26,7,7,8,10,9,6,23.34,2,1,6.91,69,40.02,74.0,44.17,68.36
8.21,2,0.72,16,3,8,1,4,6,5,24.29,1,3,5.19,86,40.47,42.2,53.15,66.67
8.74,1,1.8,17,1,7,1,9,7,7,18.63,2,1,4.86,52,41.92,49.0,25.36,51.53
8.25,2,3.4,35,7,6,8,3,10,4,5.97,4,1,6.16,66,38.6,62.0,11.9,64.85
7.81,2,1.76,29,9,6,2,10,7,2,20.21,2,1,7.67,63,43.08,36.6,40.68,55.26
9.69,2,2.02,34,10,5,5,2,7,8,12.21,1,2,8.14,53,68.46,42.2,14.66,50.81
6.07,2,1.51,27,4,6,9,5,1,4,20.83,1,1,8.01,51,26.08,49.1,37.19,52.78
9.61,1,2.35,31,6,1,10,10,7,8,18.94,2,1,5.51,75,49.14,37.5,37.28,61.82
9.57,3,1.05,36,3,8,7,9,8,9,11.03,5,1,8.53,87,61.6,51.5,18.43,66.09
9.78,1,3.79,12,10,10,5,1,6,1,18.04,2,2,6.35,56,50.33,77.9,33.45,66.49
9.43,2,1.97,29,10,10,3,10,10,3,15.43,4,3,4.51,70,51.64,49.7,26.96,59.79
9.07,1,1.96,27,10,2,6,7,5,5,15.77,5,1,5.89,78,36.08,44.6,29.32,58.89
6.49,1,1.59,32,5,5,6,9,6,6,17.9,4,1,4.8,65,38.68,42.9,28.0,61.08
9.71,2,2.37,16,3,10,4,5,4,8,9.8,4,1,5.14,41,34.95,62.7,13.23,51.99
7.67,2,0.59,28,10,8,7,9,8,8,23.22,1,3,8.77,87,52.53,39.9,39.84,60.55
8.35,3,1.81,15,9,7,1,4,2,2,19.36,1,3,7.99,51,24.03,46.1,25.68,44.94
6.68,2,3.25,30,8,4,7,4,2,7,21.47,4,1,8.6,56,28.42,60.5,32.4,56.0
7.24,2,2.03,28,1,3,2,1,8,7,11.01,4,1,4.49,52,54.67,46.3,17.97,57.46
8.82,1,0.9,18,9,3,8,4,4,9,22.3,2,3,4.87,42,21.38,38.0,33.86,45.68
7.48,3,1.69,22,5,4,6,8,5,5,13.27,4,1,8.09,95,42.19,36.9,26.01,63.41
9.2,2,2.42,29,3,6,9,9,6,9,22.91,1,1,4.23,60,62.05,51.2,36.28,62.33
8.38,1,1.46,35,2,7,7,4,6,1,15.76,4,2,5.26,54,30.48,41.6,31.34,53.54
7.6,3,1.49,18,5,2,3,10,4,7,6.51,3,3,7.62,66,55.18,30.9,10.46,49.26
6.43,3,0.88,22,4,9,3,6,8,3,4.5,3,2,4.26,73,30.32,53.8,7.26,66.35
6.36,2,1.61,36,7,7,10,8,5,10,24.66,2,2,5.2,91,48.66,49.1,31.67,58.17
6.54,3,2.06,22,9,6,3,5,3,5,15.63,5,2,4.96,48,65.87,45.6,26.11,61.09
9.34,1,2.69,13,2,6,5,8,7,2,19.66,3,3,7.59,94,41.98,61.9,38.53,65.8
9.31,2,0.77,34,3,9,10,1,2,1,8.05,2,2,4.6,72,31.08,53.7,9.7,59.55
6.33,1,2.51,36,10,3,5,6,9,5,13.73,1,1,4.83,80,63.07,42.099999999999994,17.84,64.24
7.51,3,1.44,23,8,1,3,7,8,8,5.45,3,1,4.67,44,40.11,21.4,7.73,49.57
7.71,1,2.31,25,7,10,7,9,9,3,9.6,3,1,8.15,67,20.63,68.1,13.7,57.53
7.63,2,2.92,27,1,2,4,1,8,3,23.62,5,1,8.56,49,40.14,46.2,44.38,55.84
6.74,2,3.61,28,10,3,1,9,3,10,21.02,5,3,5.78,49,32.43,60.1,38.46,60.2
6.69,1,1.5,16,8,9,6,8,1,10,7.51,1,1,7.64,81,58.35,50.0,11.2,64.6
9.57,2,1.49,34,10,10,3,8,6,9,10.46,2,2,7.9,56,47.54,49.9,17.62,53.17
8.13,1,1.35,12,7,6,3,3,8,1,16.05,4,2,8.29,77,55.71,49.5,31.35,67.52
6.17,3,3.25,24,6,6,8,6,4,2,4.08,3,1,8.54,70,64.44,57.5,5.09,59.1
8.92,2,0.87,20,9,10,9,3,7,10,23.62,3,1,6.37,70,64.26,50.7,31.33,54.07
7.65,2,0.79,17,7,7,1,10,4,6,20.71,5,2,7.85,70,57.0,36.9,24.87,50.49
8.87,1,2.35,26,5,3,9,6,6,6,4.19,3,2,8.87,63,42.0,48.5,6.99,52.47
8.71,1,0.99,19,9,10,4,6,5,8,22.23,2,1,4.79,48,28.61,49.9,38.61,60.18
9.03,2,1.32,27,5,10,2,9,2,7,5.97,2,3,6.62,53,39.58,56.2,9.25,53.59
9.05,2,1.3,33,10,4,5,2,7,8,8.78,2,2,5.89,64,69.63,43.0,11.7,56.3
7.86,1,0.7,25,9,6,2,4,8,10,16.19,2,1,5.15,95,59.81,25.0,19.45,59.74
9.73,3,3.6,33,8,5,4,4,5,10,10.94,5,2,5.85,80,34.9,69.0,16.17,64.44
9.04,2,1.76,12,6,8,6,6,6,7,24.81,1,1,8.88,44,48.09,46.6,31.76,41.39
9.52,2,0.77,31,6,10,7,1,10,2,11.24,1,3,6.24,56,22.67,46.7,24.04,61.85
6.41,3,1.51,18,6,9,9,8,1,3,13.57,2,3,4.81,86,69.27,57.1,25.86,78.38
6.21,3,2.9,23,7,9,1,5,8,2,17.47,2,1,6.42,64,21.17,68.0,29.17,62.77
6.22,3,1.57,35,10,3,5,5,9,3,20.1,5,3,6.76,74,54.0,42.7,32.93,61.79
9.35,2,2.93,20,4,7,7,9,9,6,17.81,2,3,5.79,50,39.86,68.3,37.57,66.82
7.69,1,3.09,33,4,8,10,9,7,4,20.5,4,1,4.97,74,45.34,73.9,42.37,68.69
7.17,2,2.64,36,3,1,6,1,10,3,21.19,3,2,8.45,79,42.76,34.400000000000006,41.11,56.62
9.0,3,3.3,36,3,4,6,9,4,1,10.7,3,3,4.7,85,36.54,65.0,22.43,75.26
6.55,2,2.6,18,2,2,4,1,9,7,11.59,5,3,5.45,88,62.2,43.0,24.31,66.34
8.46,2,1.43,15,1,6,4,3,4,3,12.88,4,1,4.66,51,48.65,50.3,26.27,65.89
8.19,2,3.51,20,4,8,9,1,10,10,16.49,5,3,6.96,47,68.76,70.1,25.81,62.95
6.16,2,2.59,25,5,2,2,6,6,4,18.83,5,2,6.95,58,59.53,33.9,27.64,53.26
6.91,1,0.66,17,5,3,9,10,3,5,5.66,4,2,5.71,80,24.46,28.6,8.07,50.55
8.79,3,1.83,13,6,9,8,3,4,2,16.09,2,1,8.33,61,48.87,47.3,20.16,46.91
8.65,3,1.46,34,4,6,6,7,10,6,24.72,1,1,8.7,69,39.55,44.6,45.21,52.1
7.81,3,2.65,14,8,4,2,5,10,8,10.08,1,2,6.61,80,42.74,53.5,21.69,70.75
9.16,1,3.24,21,7,2,10,2,8,4,20.68,4,3,7.2,82,69.29,45.400000000000006,33.92,61.52
8.04,3,3.75,20,3,8,1,3,8,8,11.76,2,2,7.65,75,59.66,69.5,19.0,62.38
9.43,1,2.01,30,2,3,9,5,6,3,24.24,3,2,6.2,75,67.31,37.099999999999994,29.96,55.41
8.11,1,2.0,31,1,6,2,8,10,2,21.54,4,3,4.46,76,69.5,54.0,47.18,70.53
7.47,3,3.26,20,7,3,8,10,10,7,18.69,3,1,7.38,84,46.92,49.599999999999994,30.46,60.65
8.4,2,3.93,23,8,5,7,1,1,1,9.65,3,3,8.14,70,65.92,71.30000000000001,13.69,60.18
9.55,1,2.76,29,2,3,4,4,5,5,11.56,4,2,4.09,92,56.75,55.599999999999994,22.22,69.97
8.46,1,2.0,16,7,7,4,8,4,9,17.69,3,1,4.01,84,36.6,50.0,36.91,65.08
9.44,3,0.94,34,4,9,4,5,10,3,4.12,4,1,4.83,48,30.03,54.4,6.46,52.38
6.71,1,2.99,29,2,6,2,3,2,4,23.27,1,3,5.9,66,61.82,60.900000000000006,31.6,56.83
8.77,1,3.74,31,7,4,9,5,9,1,10.93,1,2,4.05,62,32.3,63.400000000000006,21.62,62.67
9.34,3,3.79,33,10,1,1,4,3,3,6.43,1,1,4.61,47,29.77,58.9,8.35,54.3
6.57,2,0.7,34,2,7,2,1,10,2,4.1,5,2,8.24,83,32.99,33.0,5.57,47.12
8.43,2,2.6,36,7,9,6,5,3,7,23.14,5,3,5.92,52,51.72,54.0,37.47,53.83
7.73,2,0.67,20,3,4,3,1,10,1,19.23,4,2,8.72,76,28.19,21.7,34.78,45.82
6.4,2,2.86,35,1,6,3,2,10,1,23.21,5,1,7.63,65,38.99,49.599999999999994,39.16,59.55
9.7,1,3.28,35,3,3,7,8,3,3,24.55,4,2,8.39,59,44.05,61.8,51.53,58.87
7.36,2,1.67,32,4,9,2,5,1,5,18.34,1,1,6.03,78,63.08,55.7,23.54,57.81
6.19,2,1.66,18,5,4,2,2,5,1,19.75,4,1,8.95,64,39.58,34.599999999999994,42.86,60.9
8.07,3,3.0,20,8,7,4,8,1,3,4.14,1,2,5.39,48,47.28,63.0,8.35,66.57
8.69,3,1.08,22,7,7,2,9,6,8,4.97,3,1,6.52,60,51.29,31.8,8.75,59.74
9.68,1,2.84,32,2,3,7,8,8,1,12.07,5,2,5.35,85,22.65,47.4,22.55,62.83
7.74,2,3.52,33,9,4,4,5,2,4,10.21,2,2,7.79,62,34.47,59.2,16.98,55.76
8.46,1,2.32,22,8,8,10,2,7,8,7.07,5,1,8.03,50,67.62,52.2,9.05,52.04
7.61,2,3.64,17,1,8,1,4,6,8,11.75,1,1,5.76,42,35.3,71.4,21.5,64.73
8.82,2,1.59,35,3,7,7,8,9,5,11.54,3,2,7.08,89,28.28,44.9,21.49,62.94
6.59,3,0.83,36,8,7,2,2,5,3,12.7,5,2,4.04,45,50.81,42.3,19.93,52.89
6.32,3,3.34,26,1,8,1,2,7,7,8.94,3,3,7.6,95,56.36,64.4,12.02,68.91
9.47,3,0.62,21,4,10,3,6,9,5,14.22,4,2,6.25,89,53.54,54.2,24.33,65.63
8.71,2,2.44,31,7,6,7,7,1,5,8.23,5,1,8.12,87,37.85,47.4,14.82,63.39
8.84,1,1.25,31,3,10,8,9,4,1,20.37,3,2,5.57,54,65.56,55.5,35.0,58.71
8.86,2,0.59,20,7,4,5,8,1,2,8.4,4,1,4.55,65,63.4,24.9,12.8,53.73
9.33,1,2.56,19,4,7,7,1,1,9,10.15,2,1,4.05,46,51.75,56.6,14.98,61.06
9.3,3,1.23,22,4,2,3,9,7,2,20.71,1,3,8.73,72,36.56,28.3,29.7,49.85
7.31,1,0.58,27,1,5,6,7,6,6,19.7,4,2,6.08,41,66.33,28.8,29.23,48.69
6.12,2,2.58,24,4,5,9,3,3,4,6.05,3,1,5.6,76,48.87,47.8,10.78,67.72
8.47,3,2.07,32,8,2,2,6,4,2,9.96,1,2,8.21,73,27.6,27.7,12.3,41.56
9.18,3,2.53,20,1,10,1,10,1,8,18.37,3,1,4.51,90,29.52,61.3,35.16,74.43
7.69,3,3.21,29,5,3,7,1,8,2,19.87,4,3,8.06,47,42.74,59.1,39.09,53.37
7.89,1,1.12,22,10,8,2,1,3,8,7.78,1,3,7.85,59,36.13,50.2,14.06,58.57
9.68,1,1.08,36,5,2,9,3,8,2,4.04,3,3,8.95,74,69.87,30.8,6.04,54.37
9.48,3,3.7,34,3,9,9,6,8,7,16.88,4,1,8.47,92,27.73,68.0,20.62,61.14
6.16,1,1.62,28,9,3,10,10,3,1,15.42,4,1,5.13,82,54.8,30.200000000000003,24.98,58.59
7.29,3,2.67,18,1,7,8,9,10,1,7.03,5,3,8.63,64,62.89,58.7,9.33,58.78
6.74,1,3.71,15,2,3,4,8,2,10,22.95,1,3,4.17,40,65.35,54.1,36.7,56.68
6.74,1,3.33,15,9,2,2,9,10,2,21.57,1,2,8.12,74,48.07,42.3,41.14,63.34
9.75,3,3.1,21,1,5,1,9,1,2,22.26,1,3,4.11,48,27.18,60.0,41.4,62.6
6.94,3,1.48,28,5,7,7,7,9,8,9.91,5,3,6.1,67,29.5,35.8,21.36,59.69
8.73,3,0.86,17,10,6,2,4,7,8,9.95,2,1,4.52,90,67.29,34.6,14.95,62.32
6.37,3,1.98,26,7,5,1,5,9,2,8.17,4,2,8.99,84,49.28,47.8,13.4,57.3
8.93,2,2.0,29,2,3,8,1,6,4,14.13,2,1,4.92,62,40.17,36.0,26.87,59.03
6.05,3,0.8,14,8,6,1,1,5,1,23.07,4,3,4.57,62,31.24,39.0,45.15,54.73
6.64,1,3.3,23,5,6,9,1,1,9,5.02,5,2,4.19,80,23.58,69.0,10.18,70.2
6.91,2,1.82,23,10,3,10,9,3,4,23.2,1,2,4.34,55,54.23,30.2,42.43,54.68
7.95,1,1.36,23,6,7,8,10,1,9,13.27,4,2,6.62,44,20.87,52.6,24.72,57.76
7.48,2,2.24,25,4,10,2,8,1,4,19.9,4,3,8.85,95,49.43,55.400000000000006,37.22,64.3
7.21,2,2.99,35,2,5,1,3,2,10,17.98,1,1,4.61,72,61.74,45.900000000000006,34.67,67.93
7.26,3,2.95,29,6,9,4,7,9,7,15.06,4,3,6.96,93,37.99,69.5,30.84,73.03
9.64,3,3.38,36,1,5,8,9,9,4,11.02,3,2,4.48,88,25.5,50.8,14.25,53.78
9.49,3,3.67,31,4,4,7,8,9,2,15.5,4,2,6.29,81,38.02,50.7,27.36,65.9
9.24,3,3.61,31,10,6,6,8,4,2,8.03,2,3,4.97,52,53.76,67.1,16.96,66.34
7.42,1,2.11,16,5,1,3,2,5,5,21.47,4,1,4.88,73,58.81,38.099999999999994,45.15,69.69
9.03,1,2.48,35,8,8,1,5,10,5,17.64,2,1,8.01,80,29.41,58.8,24.39,54.95
9.01,3,2.27,16,2,6,3,3,5,3,9.75,1,2,5.29,54,35.28,47.7,19.85,58.88
7.91,2,2.63,30,1,3,7,1,9,4,23.88,3,3,8.37,45,32.11,43.3,43.08,47.48
9.6,3,3.77,20,5,1,5,1,10,6,24.4,1,1,7.0,53,23.02,56.7,41.96,54.56
7.86,2,1.25,19,9,5,2,9,9,9,11.0,1,2,7.63,58,29.52,41.5,14.96,45.88
6.58,2,0.83,17,6,6,1,3,10,3,14.33,3,1,4.97,56,68.48,29.299999999999997,27.61,60.73
7.93,2,1.78,16,10,9,8,5,8,1,9.74,4,2,4.62,47,23.44,61.8,17.86,62.73
6.98,1,1.07,26,3,2,10,8,7,3,10.39,4,3,6.6,49,24.21,22.700000000000003,18.9,51.84
7.7,1,0.96,32,8,1,5,8,3,9,4.96,3,1,7.86,67,30.06,31.6,8.68,49.63
9.11,3,2.43,23,10,8,7,6,1,2,10.45,1,3,8.74,43,34.08,63.3,17.67,54.31
8.13,2,2.47,18,4,10,5,10,7,1,4.93,3,1,4.97,56,20.03,72.7,7.45,61.16
7.96,3,1.71,33,6,6,10,6,8,2,15.9,5,3,4.21,44,39.66,44.1,29.39,55.0
8.73,1,0.61,34,1,8,3,2,4,8,6.47,5,3,6.79,74,60.87,35.1,12.67,59.72
7.52,2,0.65,12,6,2,5,6,3,6,11.81,1,3,7.3,95,22.08,16.5,21.54,52.2
6.86,1,2.48,28,4,2,9,1,5,3,20.94,3,3,4.25,52,39.47,37.8,32.88,49.14
9.68,3,1.91,14,8,8,7,4,9,4,20.69,3,1,4.71,70,40.89,59.099999999999994,33.22,58.91
6.21,1,0.83,30,8,1,3,3,6,9,19.03,1,2,6.52,66,32.08,21.299999999999997,35.67,50.85
7.2,2,3.45,12,8,7,2,3,5,6,8.55,5,2,6.88,71,61.22,60.5,13.13,58.38
6.86,2,2.48,29,6,9,3,6,4,3,7.11,4,3,4.66,87,45.77,54.8,9.77,64.48
6.06,3,1.1,15,3,9,5,6,10,3,5.97,1,3,6.41,90,42.33,57.0,9.86,66.53
7.66,3,1.09,28,8,10,6,4,7,3,17.95,4,2,4.75,63,60.73,58.9,28.95,65.99
7.33,1,2.74,15,3,9,6,8,10,2,4.44,4,1,4.72,68,26.14,64.4,8.75,62.33
9.01,2,2.01,23,5,8,5,3,3,5,13.81,4,2,7.06,89,28.3,56.099999999999994,26.48,62.29
9.76,1,0.6,28,10,3,1,4,7,2,21.61,5,2,6.21,82,45.41,32.0,32.77,55.04
6.3,1,2.55,33,7,10,6,4,8,7,15.61,3,3,6.67,48,43.28,74.5,26.37,65.22
8.77,2,1.07,23,6,4,10,7,10,9,10.67,4,1,7.84,46,46.42,33.7,20.28,53.57
8.34,2,2.04,27,5,2,8,8,2,2,17.72,5,2,7.23,57,31.01,34.4,29.74,47.78
8.3,3,3.04,28,3,6,9,1,7,1,4.15,4,2,8.57,42,47.68,68.4,5.44,56.01
7.77,3,2.1,15,1,4,1,10,1,2,16.15,3,1,5.51,48,37.21,47.0,30.48,54.71
9.66,2,2.49,21,2,4,2,2,3,7,5.7,3,2,6.02,95,69.38,55.900000000000006,12.07,70.98
6.35,1,0.77,16,9,8,2,4,4,8,10.96,1,1,7.14,56,57.52,32.7,19.56,53.83
8.56,3,2.27,21,5,1,4,10,7,6,14.33,1,3,7.6,91,49.27,32.7,21.5,58.98
9.27,3,3.11,19,9,8,4,3,3,2,18.25,3,3,4.1,66,30.52,70.1,26.03,66.02
8.08,3,0.65,15,1,4,3,8,10,4,23.56,2,3,7.18,56,60.19,25.5,30.25,46.73
6.3,1,1.95,18,8,2,6,10,10,4,11.08,1,2,4.53,95,69.0,30.5,17.89,66.14
7.22,2,1.82,31,9,7,3,3,10,9,14.31,3,2,8.6,68,55.86,59.2,17.52,56.63
8.99,3,0.86,27,5,6,6,6,3,9,16.71,2,2,8.09,62,46.67,26.6,26.72,49.84
7.61,2,1.74,20,6,5,1,10,2,8,6.47,1,2,4.17,86,35.12,49.4,12.37,63.61
7.59,1,1.69,27,4,6,5,5,1,5,23.93,2,1,5.4,49,60.31,38.9,48.47,64.72
9.38,3,3.02,35,10,4,6,7,9,3,21.58,2,3,7.36,69,61.43,60.2,32.99,63.5
6.59,3,2.35,28,7,4,7,9,1,6,15.67,2,3,4.46,45,27.21,51.5,20.69,52.9
8.28,2,1.5,24,2,2,2,6,3,7,18.03,1,1,5.25,65,57.55,24.0,24.98,53.2
8.53,3,1.24,16,5,6,9,7,6,1,11.77,3,2,8.13,54,46.76,39.4,22.62,55.9
9.22,1,2.24,22,6,8,4,8,1,6,11.57,5,1,5.8,93,35.26,66.4,15.19,66.56
6.62,3,3.23,15,5,3,8,8,3,5,7.42,1,1,6.37,94,48.34,50.3,11.43,61.75
6.78,2,3.73,26,10,9,7,4,6,10,18.74,2,2,4.81,88,51.56,79.3,28.59,68.33
7.49,2,3.73,24,9,4,2,3,2,1,6.82,4,1,4.49,51,26.13,63.3,8.67,58.39
6.09,3,3.66,32,6,2,9,9,1,2,9.42,4,1,4.25,81,59.48,56.6,12.91,60.61
6.88,3,3.34,14,3,9,10,1,10,3,6.85,1,1,4.13,63,29.51,70.4,11.57,62.66
8.87,1,3.45,34,4,10,6,4,5,2,21.19,3,3,7.14,58,47.86,71.5,40.76,65.52
9.7,2,1.34,22,2,9,4,9,5,10,8.55,2,3,6.05,93,55.27,44.4,13.1,64.77
7.0,3,2.7,32,6,7,7,8,9,10,24.85,4,1,8.64,69,56.33,54.0,38.44,56.84
6.53,1,0.92,30,9,8,8,5,2,10,5.48,3,2,6.4,63,32.97,38.2,9.17,49.32
7.76,2,3.82,16,1,6,6,9,4,3,17.64,3,2,7.3,87,56.87,68.19999999999999,36.97,76.47
9.5,1,0.74,23,1,10,3,4,2,3,10.93,4,2,5.36,52,48.62,41.4,14.98,48.53
7.41,2,3.33,23,8,9,4,4,5,9,17.52,5,3,4.66,72,29.17,67.3,33.43,62.88
7.31,2,2.39,33,2,5,1,7,5,9,9.35,4,1,6.72,44,30.57,51.900000000000006,14.46,51.49
8.92,3,1.96,31,10,1,6,10,4,6,4.44,4,2,8.12,56,43.96,25.6,9.34,50.59
7.72,1,1.91,27,7,1,7,1,9,1,12.5,2,3,4.85,62,45.18,26.099999999999998,24.82,57.94
7.5,3,2.7,22,9,7,10,5,8,8,6.48,5,2,6.97,78,53.73,63.0,12.88,70.07
8.47,3,1.83,30,6,1,2,7,6,9,6.82,3,3,7.09,56,62.88,27.3,13.45,54.26
9.13,1,2.94,34,2,9,3,1,5,9,6.02,5,1,6.15,82,58.88,67.4,9.6,64.59
8.32,3,2.95,28,6,9,4,8,10,5,19.39,1,2,6.18,45,63.12,65.5,25.34,52.48
7.2,3,0.57,12,7,8,6,3,1,5,16.36,5,2,6.17,48,47.36,32.7,28.89,48.96
8.25,2,3.13,26,3,10,8,6,5,8,20.65,5,1,8.4,52,60.61,78.3,41.31,71.14
6.49,2,3.91,17,4,10,5,9,5,6,20.78,1,2,6.49,64,51.06,73.1,27.24,57.5
9.13,2,2.48,33,1,10,6,10,3,3,10.41,4,1,6.63,83,31.47,72.8,19.03,70.81
6.08,2,2.79,14,3,6,4,2,7,1,20.02,2,3,7.35,83,58.72,46.9,39.37,61.88
7.82,2,2.29,14,1,4,8,7,10,5,23.18,2,1,8.76,55,29.75,39.9,44.14,54.18
6.44,1,1.61,36,5,1,6,6,1,2,8.66,2,1,7.1,50,60.75,33.1,16.28,53.74
9.26,1,2.36,27,10,1,6,7,4,2,20.48,1,1,8.04,42,50.43,38.599999999999994,43.52,58.79
6.01,1,3.25,12,8,2,4,9,10,5,21.73,2,2,8.72,60,46.9,54.5,41.01,53.55
7.38,3,3.02,25,2,4,7,4,6,4,5.39,5,3,7.42,42,62.45,61.2,7.39,52.36
6.99,2,1.74,18,10,4,10,8,7,4,19.52,4,3,4.05,70,59.8,32.4,25.61,52.42
9.6,2,0.51,15,5,4,8,8,5,7,24.28,3,2,4.77,52,37.78,21.1,47.98,56.26
6.14,2,1.66,20,2,3,7,9,6,9,9.63,3,1,5.08,55,21.56,42.599999999999994,13.38,44.84
8.53,3,1.22,26,1,1,5,9,1,6,23.91,2,2,8.98,85,39.38,17.2,32.56,44.52
6.87,3,3.55,19,4,7,10,5,8,5,21.19,1,1,6.48,61,39.28,76.5,29.05,58.51
6.76,1,0.56,34,3,7,5,4,4,7,20.34,2,3,5.62,53,26.68,28.6,41.22,49.27
7.17,2,3.59,12,5,10,9,6,3,6,9.9,1,3,4.96,85,64.96,79.9,13.65,71.5
6.79,1,1.75,35,2,4,6,9,1,10,8.18,1,2,6.27,55,64.06,43.5,16.33,61.68
8.36,2,2.95,34,1,4,10,7,9,4,14.87,3,3,6.42,83,59.54,48.5,21.51,62.21
8.71,1,2.69,29,10,3,3,8,2,10,23.68,5,3,8.75,62,27.96,35.9,34.28,45.5
6.41,3,3.7,12,9,8,10,1,8,10,15.86,4,1,5.09,87,28.91,76.0,20.94,62.51
7.01,1,0.66,15,10,4,5,10,8,6,8.2,4,1,7.82,83,66.76,35.6,17.58,60.92
7.86,3,3.93,26,1,2,2,2,6,2,5.29,1,1,5.18,73,52.46,64.30000000000001,7.8,60.74
7.82,3,2.47,15,9,1,4,7,4,1,9.19,1,1,7.47,94,67.92,29.700000000000003,19.65,68.96
7.11,3,0.99,34,7,10,6,7,1,1,13.31,1,3,7.74,50,69.12,51.9,20.28,51.71
8.89,2,1.16,12,10,7,3,3,8,10,20.41,1,1,4.5,57,59.05,47.6,35.18,62.09
6.89,3,3.43,24,3,5,6,6,1,10,17.26,1,2,4.27,46,24.89,59.300000000000004,34.77,58.08
8.24,2,3.87,14,2,9,9,2,3,7,24.77,5,1,5.91,84,54.5,84.7,35.36,65.99
6.19,1,3.25,15,2,4,1,1,6,9,13.63,1,2,7.62,61,46.48,49.5,22.3,52.01
8.79,3,3.25,20,6,8,9,3,4,2,16.11,3,3,7.15,82,25.12,57.5,24.36,55.36
8.87,1,3.15,32,3,10,9,3,6,2,7.66,3,2,8.91,50,59.13,80.5,13.67,57.95
6.98,3,2.22,32,4,9,3,4,7,2,11.58,1,1,7.11,88,59.34,53.2,21.29,64.43
6.55,2,1.13,20,8,8,6,6,6,8,17.44,3,3,7.89,59,59.42,55.3,20.98,57.16
9.1,1,2.86,13,9,7,9,3,10,8,8.93,2,3,7.8,57,42.59,58.599999999999994,12.01,52.4
